month;hour;holiday;weekday;workingday;weather;temperature;humidity;windspeed;count;set
5;20;0.0;2;True;1;22.08;69.0;19.0;302;train
9;23;0.0;2;True;0;17.38;68.0;7.0;109;train
3;16;0.0;5;True;3;10.8;62.0;19.0;367;train
10;16;0.0;1;True;0;18.32;64.0;20.0;447;train
4;2;0.0;0;False;1;8.92;76.0;11.0;81;train
1;0;0.0;0;False;0;8.92;66.0;0.0;48;train
10;14;0.0;4;True;0;16.44;32.0;6.0;348;train
8;21;0.0;1;True;0;25.84;66.0;13.0;290;train
8;8;0.0;5;True;3;21.14;91.0;11.0;119;train
8;20;0.0;4;True;0;26.78;58.0;11.0;471;train
8;23;0.0;4;True;0;23.02;74.0;0.0;156;train
1;14;0.0;2;True;0;-0.48;43.0;35.0;79;train
10;15;0.0;1;True;0;20.2;78.0;22.0;260;train
9;22;0.0;2;True;3;19.26;83.0;31.0;151;train
2;11;0.0;5;True;1;8.92;81.0;7.0;163;train
5;8;0.0;5;True;0;16.44;59.0;9.0;745;train
11;18;0.0;2;True;0;4.22;81.0;24.0;482;train
9;13;0.0;0;False;3;25.84;74.0;6.0;493;train
8;21;0.0;3;True;0;23.02;54.0;7.0;313;train
1;10;0.0;1;True;0;3.28;60.0;0.0;108;train
8;6;0.0;5;True;0;23.02;83.0;15.0;163;train
5;1;0.0;6;False;0;15.5;48.0;0.0;104;train
11;2;0.0;2;True;1;7.04;76.0;6.0;5;train
3;6;0.0;2;True;0;2.34;37.0;13.0;101;train
8;7;0.0;1;True;0;23.02;83.0;0.0;433;train
8;5;0.0;1;True;1;20.2;83.0;0.0;37;train
3;11;0.0;3;True;1;16.44;83.0;11.0;192;train
2;11;0.0;0;False;1;4.22;56.0;22.0;226;train
4;20;1.0;1;False;0;26.78;37.0;20.0;375;train
6;1;0.0;2;True;1;20.2;78.0;11.0;14;train
2;7;0.0;4;True;0;8.92;81.0;15.0;326;train
3;14;0.0;1;True;1;22.08;57.0;13.0;260;train
2;15;0.0;0;False;1;6.1;56.0;17.0;272;train
1;3;0.0;5;True;0;8.92;87.0;17.0;7;train
1;7;0.0;5;True;0;2.34;69.0;15.0;185;train
9;3;1.0;1;False;0;23.02;89.0;9.0;28;train
8;11;0.0;3;True;1;29.6;52.0;0.0;239;train
2;7;0.0;6;False;0;5.16;45.0;30.0;23;train
12;11;0.0;3;True;3;1.4;86.0;31.0;10;train
1;14;0.0;1;True;0;7.04;24.0;9.0;115;train
8;14;0.0;0;False;0;22.08;89.0;7.0;377;train
7;13;0.0;4;True;0;31.48;47.0;9.0;254;train
8;14;0.0;4;True;0;30.54;32.0;0.0;248;train
1;2;0.0;2;True;1;2.34;87.0;11.0;4;train
11;14;0.0;5;True;0;15.5;36.0;17.0;435;train
4;12;0.0;1;True;0;17.38;28.0;48.0;280;train
6;22;0.0;0;False;0;20.2;60.0;13.0;153;train
2;7;0.0;5;True;1;10.8;76.0;15.0;272;train
4;11;0.0;4;True;0;16.44;48.0;0.0;229;train
7;23;0.0;1;True;0;24.9;74.0;13.0;150;train
7;17;0.0;1;True;0;27.72;55.0;22.0;827;train
4;5;0.0;6;False;0;15.5;82.0;17.0;1;train
9;6;0.0;6;False;1;23.02;89.0;19.0;34;train
4;18;0.0;5;True;0;17.38;26.0;9.0;671;train
12;1;0.0;1;True;0;0.46;55.0;13.0;19;train
3;19;0.0;6;False;0;19.26;64.0;19.0;417;train
12;14;0.0;5;True;1;6.1;49.0;9.0;261;train
6;16;0.0;2;True;1;23.02;89.0;19.0;239;train
10;17;0.0;1;True;0;18.32;64.0;17.0;766;train
11;21;0.0;5;True;1;8.92;46.0;24.0;156;train
7;20;0.0;6;False;0;34.3;37.0;11.0;276;train
9;22;0.0;0;False;3;23.96;83.0;9.0;166;train
6;19;0.0;5;True;0;26.78;30.0;15.0;555;train
9;8;0.0;6;False;0;18.32;49.0;28.0;212;train
6;18;0.0;2;True;0;25.84;28.0;24.0;824;train
10;21;0.0;6;False;0;13.62;47.0;15.0;296;train
8;4;0.0;3;True;0;19.26;83.0;7.0;8;train
6;15;0.0;4;True;0;32.42;25.0;22.0;219;train
6;5;0.0;1;True;3;16.44;83.0;9.0;23;train
10;8;0.0;4;True;1;16.44;83.0;11.0;779;train
10;16;1.0;1;False;3;11.74;58.0;13.0;377;train
4;13;0.0;1;True;0;17.38;28.0;39.0;281;train
8;9;0.0;3;True;0;23.96;65.0;0.0;376;train
12;22;0.0;0;False;3;8.92;93.0;7.0;78;train
10;19;0.0;5;True;1;17.38;83.0;11.0;471;train
2;20;0.0;0;False;1;6.1;52.0;19.0;103;train
8;23;0.0;0;False;0;21.14;83.0;6.0;80;train
1;10;0.0;1;True;0;2.34;41.0;19.0;85;train
6;9;0.0;2;True;0;19.26;46.0;28.0;328;train
4;18;0.0;0;False;0;21.14;25.0;22.0;310;train
1;0;0.0;6;False;0;-0.48;47.0;7.0;44;train
4;15;0.0;2;True;0;23.02;24.0;22.0;308;train
12;19;0.0;2;True;0;7.04;53.0;15.0;433;train
2;22;0.0;6;False;0;10.8;40.0;30.0;118;train
7;8;0.0;0;False;0;24.9;65.0;15.0;127;train
10;0;0.0;4;True;0;12.68;51.0;9.0;42;train
10;7;0.0;5;True;1;16.44;88.0;7.0;421;train
12;16;0.0;3;True;0;13.62;33.0;19.0;377;train
10;4;0.0;0;False;0;8.92;71.0;11.0;21;train
4;23;0.0;3;True;0;16.44;23.0;28.0;131;train
3;8;0.0;2;True;0;2.34;37.0;20.0;581;train
2;4;0.0;0;False;0;3.28;41.0;13.0;6;train
6;11;0.0;5;True;0;29.6;49.0;11.0;236;train
4;10;0.0;4;True;0;11.74;35.0;19.0;246;train
3;3;0.0;2;True;0;0.46;51.0;19.0;1;train
5;21;0.0;1;True;0;21.14;69.0;6.0;241;train
5;9;0.0;3;True;1;20.2;83.0;0.0;325;train
7;23;0.0;6;False;0;23.02;83.0;6.0;208;train
7;4;0.0;6;False;0;24.9;79.0;13.0;11;train
5;15;1.0;1;False;0;30.54;56.0;20.0;460;train
10;20;0.0;2;True;0;19.26;64.0;9.0;379;train
12;5;0.0;4;True;1;6.1;70.0;7.0;35;train
9;9;0.0;1;True;0;20.2;53.0;20.0;361;train
8;1;0.0;6;False;0;23.02;74.0;15.0;116;train
2;18;0.0;3;True;3;10.8;87.0;0.0;192;train
1;16;0.0;4;True;0;4.22;41.0;22.0;193;train
3;12;0.0;0;False;1;10.8;94.0;15.0;360;train
6;18;0.0;6;False;0;30.54;24.0;15.0;451;train
5;21;0.0;4;True;0;23.96;44.0;11.0;359;train
1;17;0.0;2;True;0;17.38;26.0;28.0;559;train
6;9;0.0;4;True;0;24.9;54.0;11.0;351;train
12;14;0.0;4;True;1;8.92;53.0;13.0;214;train
3;9;0.0;5;True;1;7.98;42.0;35.0;284;train
4;8;0.0;1;True;0;12.68;30.0;13.0;617;train
2;4;0.0;4;True;1;2.34;75.0;30.0;1;train
7;1;0.0;6;False;0;27.72;70.0;11.0;71;train
5;17;0.0;2;True;0;26.78;48.0;6.0;681;train
8;22;0.0;1;True;0;24.9;84.0;13.0;161;train
8;8;0.0;2;True;0;20.2;78.0;9.0;723;train
4;20;0.0;3;True;1;11.74;77.0;7.0;260;train
7;19;0.0;3;True;0;27.72;33.0;9.0;698;train
3;5;0.0;0;False;1;10.8;94.0;7.0;6;train
7;14;0.0;2;True;0;34.3;25.0;13.0;310;train
6;8;0.0;0;False;0;17.38;60.0;6.0;140;train
12;22;0.0;0;False;1;10.8;82.0;13.0;89;train
1;3;0.0;0;False;1;-0.48;48.0;26.0;25;train
10;22;0.0;5;True;0;20.2;73.0;19.0;264;train
9;20;0.0;1;True;0;16.44;52.0;7.0;432;train
6;15;0.0;5;True;0;27.72;29.0;19.0;397;train
8;6;0.0;6;False;0;24.9;84.0;15.0;49;train
6;11;0.0;0;False;0;22.08;41.0;17.0;511;train
10;10;0.0;0;False;0;17.38;56.0;13.0;428;train
8;0;0.0;1;True;1;20.2;83.0;7.0;26;train
7;13;0.0;5;True;0;31.48;47.0;19.0;314;train
12;0;0.0;1;True;0;2.34;69.0;0.0;12;train
5;13;0.0;3;True;0;25.84;42.0;0.0;350;train
1;9;0.0;6;False;1;-0.48;93.0;17.0;42;train
9;6;0.0;5;True;0;21.14;88.0;7.0;140;train
7;7;0.0;5;True;0;28.66;46.0;9.0;353;train
9;8;0.0;2;True;0;14.56;67.0;13.0;805;train
3;1;0.0;4;True;0;15.5;59.0;7.0;23;train
3;15;0.0;3;True;0;17.38;37.0;30.0;209;train
10;23;0.0;5;True;0;13.62;88.0;7.0;131;train
4;6;0.0;4;True;0;6.1;65.0;17.0;96;train
1;0;0.0;6;False;3;-0.48;64.0;15.0;24;train
9;6;0.0;0;False;0;12.68;62.0;17.0;16;train
3;3;0.0;3;True;0;6.1;56.0;24.0;3;train
8;5;0.0;2;True;0;24.9;79.0;7.0;36;train
2;21;0.0;6;False;0;3.28;35.0;22.0;85;train
11;13;0.0;0;False;1;4.22;41.0;11.0;195;train
6;22;0.0;1;True;1;21.14;73.0;11.0;164;train
7;9;0.0;6;False;0;28.66;59.0;7.0;337;train
1;4;0.0;6;False;0;7.04;57.0;6.0;10;train
9;14;0.0;0;False;0;23.02;39.0;9.0;635;train
12;21;0.0;6;False;0;8.92;62.0;9.0;184;train
7;11;0.0;5;True;0;31.48;47.0;22.0;251;train
3;7;0.0;5;True;0;6.1;70.0;0.0;262;train
9;3;0.0;3;True;1;19.26;64.0;19.0;10;train
9;1;0.0;6;False;0;20.2;73.0;0.0;109;train
10;2;0.0;4;True;0;17.38;77.0;0.0;18;train
10;4;0.0;5;True;0;8.92;76.0;7.0;8;train
8;2;0.0;4;True;0;24.9;84.0;6.0;14;train
8;12;0.0;0;False;3;22.08;73.0;0.0;298;train
3;5;0.0;0;False;1;10.8;100.0;17.0;6;train
11;21;0.0;5;True;0;13.62;47.0;17.0;98;train
1;10;0.0;4;True;0;-1.42;59.0;0.0;108;train
10;13;0.0;3;True;1;17.38;49.0;9.0;310;train
3;6;0.0;4;True;1;11.74;94.0;0.0;109;train
4;7;0.0;6;False;0;8.92;71.0;7.0;64;train
7;16;0.0;4;True;0;36.18;38.0;26.0;374;train
6;15;0.0;5;True;0;37.12;36.0;0.0;230;train
9;22;0.0;6;False;0;18.32;52.0;0.0;279;train
5;20;0.0;5;True;0;23.96;51.0;7.0;313;train
8;10;0.0;6;False;1;24.9;65.0;20.0;442;train
9;17;0.0;5;True;0;23.96;57.0;19.0;846;train
5;9;0.0;3;True;1;20.2;78.0;9.0;347;train
11;20;0.0;6;False;1;7.98;66.0;6.0;172;train
10;10;0.0;2;True;0;15.5;48.0;19.0;222;train
1;14;0.0;0;False;0;7.04;26.0;17.0;280;train
2;18;0.0;2;True;1;9.86;46.0;20.0;406;train
7;21;0.0;1;True;0;25.84;70.0;13.0;322;train
11;0;0.0;2;True;0;3.28;60.0;7.0;19;train
12;13;0.0;0;False;0;7.04;39.0;15.0;186;train
6;22;0.0;5;True;0;23.96;69.0;9.0;197;train
5;13;0.0;3;True;0;24.9;51.0;0.0;289;train
6;9;0.0;0;False;0;24.9;58.0;0.0;266;train
1;17;0.0;4;True;1;11.74;71.0;0.0;413;train
3;23;0.0;5;True;0;7.04;33.0;20.0;86;train
2;20;0.0;6;False;1;-0.48;43.0;37.0;63;train
7;11;0.0;6;False;0;36.18;38.0;13.0;367;train
3;8;0.0;4;True;0;12.68;77.0;7.0;623;train
10;10;0.0;0;False;0;15.5;48.0;20.0;443;train
2;14;0.0;2;True;0;12.68;38.0;17.0;138;train
2;16;0.0;3;True;0;20.2;40.0;15.0;283;train
4;1;1.0;1;False;0;21.14;61.0;24.0;28;train
12;23;0.0;3;True;0;6.1;49.0;26.0;74;train
3;20;0.0;4;True;1;20.2;43.0;26.0;302;train
4;20;0.0;3;True;0;18.32;22.0;6.0;380;train
3;17;0.0;3;True;0;20.2;60.0;15.0;604;train
3;14;0.0;0;False;0;8.92;34.0;24.0;332;train
12;19;0.0;1;True;0;16.44;77.0;19.0;427;train
1;13;0.0;2;True;0;0.46;34.0;44.0;73;train
11;12;0.0;6;False;0;10.8;40.0;11.0;476;train
4;19;0.0;3;True;0;20.2;20.0;13.0;543;train
2;3;0.0;6;False;3;3.28;87.0;15.0;9;train
8;4;0.0;2;True;0;18.32;88.0;0.0;4;train
4;21;0.0;6;False;3;15.5;82.0;26.0;102;train
6;20;0.0;3;True;0;32.42;39.0;15.0;407;train
2;3;0.0;5;True;1;5.16;93.0;7.0;1;train
8;7;0.0;5;True;1;22.08;89.0;6.0;421;train
4;17;1.0;1;False;0;29.6;33.0;26.0;712;train
3;13;0.0;2;True;0;20.2;78.0;13.0;284;train
4;2;0.0;5;True;0;14.56;59.0;28.0;22;train
3;3;0.0;2;True;3;16.44;72.0;20.0;2;train
1;4;0.0;0;False;1;-0.48;47.0;26.0;6;train
9;16;1.0;1;False;0;26.78;70.0;15.0;500;train
3;23;0.0;0;False;0;4.22;41.0;13.0;26;train
4;23;0.0;2;True;0;17.38;32.0;15.0;82;train
6;2;0.0;1;True;0;23.02;74.0;7.0;17;train
4;0;0.0;0;False;0;12.68;24.0;15.0;85;train
4;18;0.0;4;True;1;17.38;77.0;13.0;664;train
9;22;0.0;2;True;0;26.78;70.0;19.0;179;train
11;9;0.0;6;False;1;7.98;49.0;20.0;219;train
12;18;0.0;5;True;1;9.86;71.0;7.0;498;train
2;1;0.0;4;True;1;6.1;70.0;0.0;5;train
12;20;0.0;1;True;3;3.28;93.0;9.0;23;train
2;6;0.0;2;True;0;7.04;45.0;20.0;100;train
2;20;0.0;4;True;0;8.92;46.0;35.0;213;train
11;17;0.0;4;True;0;7.98;39.0;13.0;561;train
5;13;0.0;5;True;0;26.78;62.0;9.0;333;train
1;1;0.0;5;True;0;2.34;75.0;0.0;8;train
9;23;0.0;5;True;0;20.2;73.0;22.0;186;train
9;10;0.0;6;False;0;23.02;65.0;22.0;474;train
8;19;0.0;0;False;1;22.08;89.0;11.0;292;train
2;9;0.0;0;False;1;3.28;56.0;17.0;93;train
5;14;0.0;0;False;0;27.72;58.0;17.0;547;train
7;13;0.0;1;True;0;29.6;49.0;11.0;226;train
3;0;0.0;3;True;0;8.92;40.0;19.0;30;train
11;22;0.0;0;False;0;6.1;52.0;19.0;79;train
3;13;0.0;5;True;1;9.86;29.0;26.0;224;train
3;22;0.0;3;True;0;18.32;64.0;9.0;172;train
8;0;0.0;4;True;0;22.08;69.0;0.0;65;train
5;18;0.0;0;False;1;21.14;61.0;13.0;463;train
7;7;0.0;2;True;1;24.9;74.0;7.0;520;train
9;1;0.0;3;True;0;16.44;72.0;7.0;21;train
9;8;0.0;4;True;3;24.9;79.0;0.0;646;train
11;9;0.0;1;True;0;5.16;56.0;6.0;286;train
5;7;0.0;3;True;0;19.26;83.0;0.0;468;train
6;4;0.0;0;False;0;21.14;78.0;6.0;10;train
7;15;0.0;0;False;3;35.24;42.0;19.0;298;train
3;21;0.0;4;True;0;20.2;43.0;26.0;233;train
7;22;0.0;6;False;0;23.02;78.0;6.0;276;train
6;0;0.0;0;False;0;18.32;56.0;9.0;148;train
2;18;0.0;0;False;1;6.1;49.0;22.0;167;train
7;6;0.0;6;False;1;22.08;78.0;6.0;35;train
8;15;0.0;5;True;0;29.6;52.0;30.0;324;train
3;10;0.0;2;True;0;16.44;77.0;15.0;143;train
10;21;0.0;3;True;1;10.8;50.0;13.0;192;train
7;19;0.0;1;True;0;26.78;55.0;11.0;631;train
9;11;0.0;0;False;0;20.2;43.0;15.0;591;train
10;21;0.0;0;False;0;18.32;73.0;30.0;196;train
11;12;0.0;6;False;1;8.92;46.0;31.0;394;train
3;17;0.0;0;False;0;18.32;64.0;6.0;541;train
4;3;1.0;1;False;0;19.26;68.0;13.0;8;train
2;11;0.0;4;True;0;14.56;48.0;19.0;182;train
2;16;0.0;1;True;0;10.8;43.0;17.0;228;train
7;4;0.0;6;False;3;19.26;88.0;19.0;16;train
5;1;0.0;4;True;0;20.2;83.0;11.0;28;train
4;3;0.0;5;True;0;12.68;88.0;7.0;10;train
8;18;0.0;0;False;1;22.08;78.0;7.0;377;train
10;19;0.0;3;True;1;22.08;53.0;6.0;572;train
2;11;0.0;6;False;0;6.1;39.0;41.0;210;train
3;1;0.0;6;False;0;18.32;73.0;6.0;128;train
8;8;0.0;4;True;0;23.96;61.0;13.0;682;train
8;23;0.0;6;False;0;22.08;65.0;6.0;235;train
1;23;0.0;4;True;0;4.22;48.0;22.0;56;train
4;6;0.0;5;True;0;10.8;43.0;17.0;120;train
12;14;0.0;3;True;0;11.74;50.0;13.0;218;train
12;12;0.0;5;True;1;7.98;71.0;13.0;240;train
11;0;0.0;0;False;0;6.1;61.0;7.0;102;train
12;14;0.0;6;False;0;10.8;50.0;11.0;426;train
12;7;0.0;5;True;0;1.4;72.0;7.0;308;train
10;7;0.0;6;False;0;10.8;82.0;0.0;65;train
9;10;0.0;1;True;0;17.38;49.0;15.0;198;train
3;2;0.0;4;True;1;13.62;94.0;19.0;6;train
4;1;0.0;4;True;0;7.04;66.0;15.0;9;train
9;6;0.0;0;False;0;15.5;72.0;0.0;35;train
8;1;0.0;6;False;3;21.14;94.0;11.0;92;train
9;9;0.0;4;True;0;20.2;64.0;6.0;338;train
5;20;0.0;3;True;0;23.02;65.0;17.0;459;train
11;0;0.0;3;True;0;7.98;81.0;0.0;26;train
9;15;0.0;6;False;3;18.32;88.0;17.0;512;train
4;8;0.0;1;True;1;6.1;75.0;22.0;482;train
5;11;0.0;4;True;0;16.44;48.0;35.0;256;train
12;3;0.0;2;True;3;8.92;76.0;19.0;3;train
6;22;0.0;4;True;1;22.08;65.0;15.0;242;train
9;23;0.0;2;True;0;20.2;56.0;22.0;98;train
5;17;0.0;3;True;3;22.08;69.0;7.0;285;train
10;17;0.0;5;True;3;21.14;69.0;24.0;425;train
7;7;0.0;3;True;0;26.78;66.0;11.0;495;train
2;23;0.0;2;True;0;7.04;53.0;15.0;65;train
7;11;0.0;3;True;0;34.3;42.0;0.0;183;train
2;4;0.0;3;True;0;3.28;70.0;6.0;1;train
7;18;0.0;1;True;0;27.72;58.0;28.0;812;train
2;2;0.0;2;True;0;6.1;61.0;0.0;4;train
8;22;0.0;2;True;0;25.84;74.0;7.0;224;train
11;1;0.0;3;True;1;4.22;75.0;15.0;12;train
8;11;0.0;3;True;0;25.84;58.0;6.0;267;train
1;15;0.0;0;False;0;10.8;37.0;19.0;330;train
6;14;0.0;2;True;3;22.08;89.0;17.0;60;train
3;7;0.0;5;True;1;9.86;40.0;20.0;268;train
12;21;0.0;1;True;0;4.22;60.0;11.0;90;train
2;8;0.0;5;True;0;1.4;59.0;11.0;448;train
3;1;0.0;2;True;0;6.1;26.0;31.0;5;train
8;4;0.0;3;True;0;20.2;73.0;15.0;10;train
1;17;0.0;4;True;0;13.62;63.0;11.0;495;train
10;1;0.0;0;False;0;11.74;77.0;19.0;112;train
2;5;0.0;2;True;0;7.04;49.0;6.0;15;train
3;21;0.0;5;True;1;12.68;94.0;0.0;152;train
1;8;0.0;5;True;0;3.28;52.0;24.0;419;train
5;18;0.0;5;True;0;22.08;23.0;19.0;596;train
12;14;0.0;5;True;1;7.04;39.0;30.0;219;train
10;10;1.0;1;False;1;9.86;68.0;9.0;298;train
8;18;0.0;6;False;0;32.42;41.0;22.0;490;train
1;14;0.0;6;False;0;9.86;50.0;26.0;362;train
12;22;0.0;5;True;1;3.28;70.0;6.0;62;train
1;21;0.0;4;True;0;4.22;44.0;24.0;121;train
12;17;0.0;0;False;0;7.04;49.0;13.0;114;train
6;15;0.0;2;True;0;28.66;59.0;11.0;259;train
11;1;0.0;1;True;1;8.92;66.0;15.0;19;train
4;0;0.0;1;True;3;8.92;81.0;28.0;6;train
8;22;0.0;4;True;0;25.84;51.0;11.0;254;train
2;18;0.0;5;True;1;11.74;94.0;0.0;300;train
3;11;0.0;1;True;0;14.56;31.0;39.0;178;train
5;6;0.0;2;True;0;23.02;78.0;15.0;154;train
1;8;0.0;4;True;1;1.4;75.0;0.0;388;train
12;17;0.0;6;False;1;7.98;76.0;7.0;320;train
1;5;0.0;2;True;0;10.8;47.0;15.0;23;train
3;6;0.0;6;False;1;11.74;94.0;13.0;30;train
8;4;0.0;1;True;0;21.14;83.0;0.0;12;train
11;3;0.0;2;True;0;2.34;64.0;7.0;4;train
7;1;0.0;4;True;1;23.02;61.0;0.0;21;train
1;22;0.0;4;True;1;4.22;44.0;28.0;90;train
5;5;0.0;4;True;1;13.62;88.0;17.0;21;train
10;21;0.0;3;True;0;13.62;82.0;13.0;329;train
3;10;0.0;6;False;1;10.8;87.0;0.0;168;train
8;14;0.0;2;True;0;27.72;37.0;6.0;302;train
3;22;0.0;1;True;1;18.32;56.0;15.0;133;train
6;11;0.0;4;True;0;23.02;57.0;17.0;228;train
7;11;0.0;3;True;1;27.72;58.0;9.0;229;train
9;21;0.0;3;True;0;23.02;65.0;13.0;360;train
7;1;0.0;2;True;0;24.9;74.0;9.0;15;train
3;6;0.0;3;True;0;8.92;46.0;24.0;115;train
7;21;0.0;4;True;0;29.6;49.0;41.0;271;train
6;19;0.0;4;True;0;24.9;48.0;17.0;579;train
9;14;0.0;5;True;0;24.9;54.0;20.0;412;train
4;7;0.0;0;False;1;8.92;71.0;9.0;84;train
10;12;0.0;6;False;0;20.2;53.0;17.0;668;train
12;23;0.0;6;False;1;8.92;62.0;9.0;119;train
2;17;0.0;1;True;0;10.8;43.0;17.0;430;train
6;0;0.0;1;True;0;18.32;73.0;17.0;40;train
10;19;0.0;4;True;0;17.38;83.0;13.0;542;train
4;16;0.0;4;True;0;21.14;41.0;7.0;387;train
4;19;0.0;2;True;0;15.5;18.0;17.0;482;train
5;1;0.0;0;False;1;17.38;68.0;9.0;94;train
1;11;0.0;2;True;0;11.74;38.0;20.0;101;train
5;20;0.0;4;True;0;23.96;44.0;11.0;479;train
11;5;0.0;1;True;1;8.92;66.0;15.0;39;train
1;19;0.0;1;True;3;1.4;93.0;6.0;190;train
10;6;0.0;4;True;3;21.14;94.0;6.0;133;train
10;23;0.0;1;True;0;13.62;63.0;15.0;81;train
6;23;0.0;1;True;0;19.26;49.0;20.0;86;train
7;21;0.0;3;True;0;25.84;58.0;15.0;391;train
10;14;0.0;1;True;1;20.2;78.0;19.0;185;train
11;1;0.0;5;True;0;7.04;53.0;19.0;20;train
5;2;0.0;6;False;0;19.26;88.0;0.0;75;train
6;7;0.0;5;True;0;18.32;83.0;11.0;430;train
12;18;0.0;4;True;1;3.28;60.0;17.0;197;train
7;8;0.0;3;True;0;28.66;62.0;7.0;679;train
7;1;0.0;4;True;0;26.78;66.0;6.0;25;train
12;21;0.0;5;True;1;8.92;93.0;7.0;171;train
1;6;0.0;0;False;1;6.1;52.0;0.0;2;train
8;5;0.0;2;True;0;18.32;83.0;6.0;34;train
6;20;0.0;5;True;0;25.84;32.0;9.0;408;train
6;22;0.0;5;True;3;30.54;63.0;13.0;163;train
12;1;0.0;3;True;0;6.1;65.0;6.0;15;train
7;5;0.0;2;True;0;23.96;74.0;6.0;38;train
12;4;0.0;2;True;1;10.8;87.0;9.0;7;train
9;21;0.0;0;False;0;24.9;70.0;11.0;171;train
11;7;1.0;4;False;0;2.34;75.0;9.0;56;train
1;10;0.0;5;True;0;4.22;65.0;13.0;116;train
9;18;0.0;3;True;0;27.72;75.0;13.0;839;train
3;13;0.0;5;True;0;11.74;44.0;15.0;222;train
10;10;0.0;3;True;0;18.32;52.0;20.0;217;train
1;8;0.0;1;True;3;1.4;86.0;9.0;272;train
1;10;0.0;5;True;1;2.34;44.0;19.0;97;train
7;14;0.0;0;False;0;37.12;36.0;11.0;312;train
6;17;0.0;2;True;0;20.2;43.0;0.0;850;train
8;4;0.0;1;True;1;25.84;74.0;9.0;11;train
2;3;0.0;4;True;3;12.68;67.0;13.0;6;train
3;1;0.0;3;True;0;16.44;83.0;6.0;26;train
7;21;0.0;6;False;0;33.36;37.0;13.0;201;train
12;13;1.0;2;False;0;10.8;50.0;22.0;121;train
7;2;0.0;4;True;0;23.02;69.0;17.0;21;train
5;11;0.0;4;True;0;25.84;37.0;19.0;218;train
9;2;0.0;0;False;0;16.44;63.0;0.0;89;train
3;4;0.0;6;False;0;11.74;77.0;28.0;8;train
8;12;0.0;6;False;0;32.42;40.0;24.0;547;train
12;11;0.0;3;True;0;12.68;44.0;19.0;172;train
5;1;0.0;1;True;3;19.26;88.0;24.0;15;train
8;3;0.0;4;True;0;23.02;83.0;0.0;6;train
5;14;0.0;0;False;0;25.84;39.0;26.0;543;train
5;23;0.0;2;True;0;21.14;73.0;7.0;105;train
10;16;0.0;0;False;3;10.8;82.0;11.0;333;train
10;23;0.0;5;True;0;16.44;83.0;11.0;178;train
2;10;0.0;4;True;0;11.74;67.0;13.0;148;train
7;13;0.0;5;True;3;23.96;83.0;7.0;156;train
4;23;0.0;1;True;0;12.68;35.0;11.0;66;train
10;9;1.0;1;False;1;9.86;66.0;11.0;332;train
9;12;0.0;3;True;0;20.2;43.0;17.0;313;train
7;12;0.0;1;True;0;31.48;32.0;13.0;257;train
11;11;0.0;3;True;0;7.04;45.0;11.0;146;train
7;6;0.0;0;False;0;24.9;79.0;6.0;27;train
3;11;0.0;1;True;0;18.32;68.0;11.0;201;train
2;20;0.0;2;True;0;8.92;50.0;9.0;212;train
11;10;0.0;4;True;1;7.04;66.0;9.0;153;train
3;3;0.0;5;True;0;7.04;57.0;13.0;3;train
2;11;0.0;4;True;3;10.8;82.0;17.0;105;train
9;16;0.0;5;True;0;29.6;55.0;19.0;470;train
8;12;0.0;3;True;0;27.72;40.0;0.0;360;train
5;0;0.0;6;False;0;16.44;48.0;7.0;148;train
12;19;0.0;0;False;0;8.92;93.0;9.0;109;train
7;7;0.0;6;False;0;28.66;66.0;7.0;71;train
8;18;0.0;4;True;0;29.6;38.0;9.0;853;train
8;14;0.0;0;False;3;22.08;73.0;0.0;149;train
7;8;0.0;6;False;0;21.14;78.0;19.0;151;train
4;15;0.0;1;True;0;19.26;28.0;37.0;255;train
3;14;0.0;4;True;1;25.84;30.0;7.0;258;train
10;2;0.0;4;True;0;22.08;89.0;0.0;13;train
9;9;0.0;3;True;0;20.2;64.0;13.0;334;train
3;9;0.0;3;True;0;16.44;68.0;0.0;351;train
6;13;0.0;0;False;0;22.08;53.0;11.0;614;train
10;19;0.0;5;True;0;21.14;73.0;11.0;500;train
2;8;1.0;1;False;0;1.4;59.0;24.0;120;train
6;19;0.0;2;True;0;25.84;28.0;15.0;612;train
11;17;0.0;5;True;0;8.92;46.0;13.0;580;train
4;8;0.0;2;True;0;9.86;62.0;9.0;692;train
11;10;0.0;3;True;0;6.1;49.0;7.0;161;train
8;19;0.0;0;False;1;22.08;73.0;9.0;341;train
11;9;0.0;0;False;1;3.28;48.0;15.0;96;train
6;13;0.0;6;False;0;33.36;30.0;17.0;428;train
7;2;0.0;1;True;1;23.02;94.0;6.0;17;train
5;7;0.0;6;False;1;21.14;88.0;11.0;54;train
11;0;0.0;5;True;0;5.16;65.0;0.0;32;train
2;17;0.0;2;True;0;11.74;26.0;6.0;530;train
6;7;0.0;3;True;1;23.02;89.0;0.0;464;train
9;23;0.0;0;False;0;17.38;68.0;7.0;94;train
6;10;0.0;1;True;0;25.84;62.0;11.0;147;train
8;23;0.0;2;True;0;23.96;57.0;0.0;109;train
8;21;0.0;1;True;0;25.84;74.0;13.0;278;train
11;23;0.0;0;False;0;8.92;66.0;15.0;59;train
11;14;0.0;0;False;1;6.1;42.0;17.0;203;train
6;20;0.0;0;False;0;28.66;46.0;17.0;332;train
5;12;0.0;0;False;0;26.78;66.0;17.0;570;train
10;23;0.0;6;False;0;11.74;58.0;20.0;125;train
