age;campaign;emp.var.rate;cons.price.idx;cons.conf.idx;nr.employed;job_blue-collar;job_entrepreneur;job_housemaid;job_management;job_retired;job_self-employed;job_services;job_student;job_technician;job_unemployed;job_unknown;marital_married;marital_single;marital_unknown;education_basic.6y;education_basic.9y;education_high.school;education_illiterate;education_professional.course;education_university.degree;education_unknown;housing_unknown;housing_yes;loan_unknown;loan_yes;contact_telephone;month_aug;month_dec;month_jul;month_jun;month_mar;month_may;month_nov;month_oct;month_sep;day_of_week_mon;day_of_week_thu;day_of_week_tue;day_of_week_wed;poutcome_nonexistent;poutcome_success;subscribed
59;2.0;1.4;93.918;-42.7;5228.1;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;no
34;1.0;-0.1;93.2;-42.0;5195.8;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;True;False;no
34;3.0;1.4;93.918;-42.7;5228.1;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;no
39;2.0;-1.8;93.876;-40.0;5008.7;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;yes
39;1.0;-1.8;92.893;-46.2;5099.1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;no
31;1.0;1.4;93.918;-42.7;5228.1;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;yes
70;1.0;-1.7;94.027;-38.3;4991.6;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;yes
32;4.0;1.4;93.444;-36.1;5228.1;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;no
35;2.0;-1.8;92.893;-46.2;5099.1;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;yes
33;1.0;-1.8;93.075;-47.1;5099.1;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;yes
42;1.0;1.1;93.994;-36.4;5191.0;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;no
38;2.0;-1.8;92.893;-46.2;5099.1;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;True;yes
29;2.0;-1.8;92.893;-46.2;5099.1;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;no
41;1.0;-1.8;92.893;-46.2;5099.1;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;True;False;yes
26;2.0;-1.8;93.075;-47.1;5099.1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;yes
26;2.0;1.4;93.918;-42.7;5228.1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;no
38;1.0;1.1;93.994;-36.4;5191.0;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;yes
75;1.0;-3.4;92.379;-29.8;5017.5;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;yes
40;2.0;-1.8;93.075;-47.1;5099.1;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;yes
47;3.0;-0.1;93.2;-42.0;5195.8;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;no
36;1.0;1.1;93.994;-36.4;5191.0;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;True;True;False;no
44;1.0;-3.4;92.431;-26.9;5017.5;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;yes
74;1.0;-3.4;92.431;-26.9;5017.5;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;yes
35;6.0;1.4;93.918;-42.7;5228.1;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;no
59;4.0;1.1;93.994;-36.4;5191.0;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;no
22;1.0;1.1;93.994;-36.4;5191.0;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;no
33;2.0;1.1;93.994;-36.4;5191.0;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;True;True;False;no
46;1.0;-1.8;92.893;-46.2;5099.1;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;no
41;3.0;1.4;94.465;-41.8;5228.1;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;no
24;2.0;1.1;93.994;-36.4;5191.0;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;yes
52;1.0;1.1;93.994;-36.4;5191.0;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;True;True;False;no
31;1.0;-1.8;92.893;-46.2;5099.1;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;no
40;2.0;-1.8;92.893;-46.2;5099.1;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;no
28;2.0;-1.8;92.843;-50.0;5099.1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;yes
47;2.0;-1.8;93.075;-47.1;5099.1;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;yes
55;3.0;1.4;93.918;-42.7;5228.1;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;no
33;4.0;1.4;93.444;-36.1;5228.1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;no
40;3.0;-0.1;93.2;-42.0;5195.8;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;no
29;3.0;1.4;94.465;-41.8;5228.1;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;no
47;1.0;1.1;93.994;-36.4;5191.0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;no
31;1.0;1.4;93.918;-42.7;5228.1;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;no
31;3.0;-3.4;92.649;-30.1;5017.5;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;no
42;1.0;1.4;93.918;-42.7;5228.1;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;no
47;1.0;1.1;93.994;-36.4;5191.0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;no
56;1.0;1.1;93.994;-36.4;5191.0;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;no
40;1.0;1.4;93.918;-42.7;5228.1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;no
26;1.0;-1.1;94.199;-37.5;4963.6;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;yes
70;2.0;-2.9;92.201;-31.4;5076.2;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;yes
26;3.0;-1.8;93.075;-47.1;5099.1;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;yes
40;1.0;-0.1;93.2;-42.0;5195.8;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;yes
30;1.0;-1.8;93.075;-47.1;5099.1;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;yes
32;5.0;1.4;93.444;-36.1;5228.1;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;no
40;1.0;-0.1;93.2;-42.0;5195.8;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;yes
59;2.0;-1.8;92.893;-46.2;5099.1;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;no
65;3.0;-1.8;92.893;-46.2;5099.1;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;yes
43;3.0;1.4;93.918;-42.7;5228.1;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;yes
39;1.0;1.4;93.918;-42.7;5228.1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;no
29;1.0;-1.8;93.075;-47.1;5099.1;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;yes
81;1.0;-1.8;92.893;-46.2;5099.1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;yes
30;1.0;-1.1;94.601;-49.5;4963.6;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;yes
37;1.0;-2.9;92.963;-40.8;5076.2;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;yes
34;2.0;1.1;93.994;-36.4;5191.0;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;yes
48;1.0;-1.1;94.767;-50.8;4963.6;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;yes
25;2.0;-1.7;94.215;-40.3;4991.6;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;yes
25;2.0;-1.8;92.893;-46.2;5099.1;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;no
50;1.0;1.4;94.465;-41.8;5228.1;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;no
29;1.0;1.1;93.994;-36.4;5191.0;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;no
56;6.0;1.4;93.444;-36.1;5228.1;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;no
37;3.0;1.4;93.444;-36.1;5228.1;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;no
31;2.0;1.4;94.465;-41.8;5228.1;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;yes
54;2.0;1.1;93.994;-36.4;5191.0;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;True;True;False;yes
39;4.0;-1.8;93.369;-34.8;5008.7;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;yes
47;1.0;1.4;93.918;-42.7;5228.1;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;no
47;1.0;1.1;93.994;-36.4;5191.0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;no
48;2.0;-3.4;92.649;-30.1;5017.5;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;yes
54;2.0;-2.9;92.201;-31.4;5076.2;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;yes
80;1.0;-3.4;92.431;-26.9;5017.5;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;yes
57;2.0;1.4;93.444;-36.1;5228.1;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;no
29;1.0;-1.8;92.893;-46.2;5099.1;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;True;True;False;yes
49;2.0;-1.1;94.601;-49.5;4963.6;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;yes
53;1.0;-1.8;92.893;-46.2;5099.1;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;no
50;1.0;1.1;93.994;-36.4;5191.0;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;no
30;3.0;1.4;93.444;-36.1;5228.1;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;yes
36;4.0;1.4;93.918;-42.7;5228.1;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;no
32;4.0;1.4;93.918;-42.7;5228.1;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;no
21;2.0;-2.9;92.963;-40.8;5076.2;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;yes
44;1.0;-3.4;92.379;-29.8;5017.5;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;no
29;4.0;1.1;93.994;-36.4;5191.0;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;no
35;1.0;-2.9;92.201;-31.4;5076.2;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;no
38;1.0;1.4;94.465;-41.8;5228.1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;yes
32;2.0;-1.8;92.893;-46.2;5099.1;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;no
81;1.0;-1.1;94.601;-49.5;4963.6;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;yes
43;2.0;1.4;93.918;-42.7;5228.1;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;no
37;1.0;-1.1;94.199;-37.5;4963.6;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;yes
36;1.0;-1.8;92.893;-46.2;5099.1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;no
59;1.0;-1.8;93.876;-40.0;5008.7;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;True;False;yes
36;2.0;1.4;93.444;-36.1;5228.1;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;no
48;1.0;1.4;94.465;-41.8;5228.1;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;no
22;1.0;-1.8;93.876;-40.0;5008.7;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;yes
46;2.0;-0.1;93.2;-42.0;5195.8;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;no
36;1.0;-1.8;92.893;-46.2;5099.1;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;yes
31;2.0;1.4;94.465;-41.8;5228.1;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;no
34;1.0;1.4;94.465;-41.8;5228.1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;no
59;2.0;-3.4;92.431;-26.9;5017.5;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;yes
49;2.0;1.4;93.918;-42.7;5228.1;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;no
50;2.0;1.1;93.994;-36.4;5191.0;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;no
36;2.0;1.4;93.918;-42.7;5228.1;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;no
23;1.0;-1.8;93.075;-47.1;5099.1;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;yes
52;3.0;-0.1;93.2;-42.0;5195.8;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;True;True;False;no
31;1.0;-1.8;92.893;-46.2;5099.1;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;no
45;3.0;1.4;94.465;-41.8;5228.1;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;yes
36;3.0;1.4;93.918;-42.7;5228.1;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;no
41;4.0;1.1;93.994;-36.4;5191.0;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;yes
30;4.0;-1.8;92.893;-46.2;5099.1;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;no
38;3.0;1.4;93.918;-42.7;5228.1;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;no
29;2.0;1.4;94.465;-41.8;5228.1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;no
36;2.0;1.4;94.465;-41.8;5228.1;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;no
33;1.0;-1.8;92.893;-46.2;5099.1;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;no
46;1.0;1.1;93.994;-36.4;5191.0;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;no
31;1.0;-0.1;93.2;-42.0;5195.8;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;no
46;1.0;1.4;93.918;-42.7;5228.1;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;no
37;2.0;-1.8;92.893;-46.2;5099.1;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;no
36;1.0;1.1;93.994;-36.4;5191.0;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;no
55;2.0;1.4;94.465;-41.8;5228.1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;no
31;4.0;-1.8;92.893;-46.2;5099.1;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;no
